episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_RL_Agent_3_total_reward,agent_RL_Agent_3_mean_reward,agent_RL_Agent_3_std_reward,agent_RL_Agent_3_clip_rate,agent_RL_Agent_3_action_entropy,agent_RL_Agent_3_greedy_entropy,agent_RL_Agent_3_mean_bid_price,agent_RL_Agent_3_mean_bid_qty_mw,agent_RL_Agent_4_total_reward,agent_RL_Agent_4_mean_reward,agent_RL_Agent_4_std_reward,agent_RL_Agent_4_clip_rate,agent_RL_Agent_4_action_entropy,agent_RL_Agent_4_greedy_entropy,agent_RL_Agent_4_mean_bid_price,agent_RL_Agent_4_mean_bid_qty_mw,agent_RL_Agent_5_total_reward,agent_RL_Agent_5_mean_reward,agent_RL_Agent_5_std_reward,agent_RL_Agent_5_clip_rate,agent_RL_Agent_5_action_entropy,agent_RL_Agent_5_greedy_entropy,agent_RL_Agent_5_mean_bid_price,agent_RL_Agent_5_mean_bid_qty_mw,agent_RL_Agent_6_total_reward,agent_RL_Agent_6_mean_reward,agent_RL_Agent_6_std_reward,agent_RL_Agent_6_clip_rate,agent_RL_Agent_6_action_entropy,agent_RL_Agent_6_greedy_entropy,agent_RL_Agent_6_mean_bid_price,agent_RL_Agent_6_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
20,335,30.21363534535647,24.8711320360945,-4.430137508508403,188.02243141515763,50884.28358208955,0.6797063836074821,70373.43945115479,210.0699685109098,522.900406180013,0.0,0.7214,0.7214,44.6270130597015,19.225746268656717,117896.90310189495,351.9310540355073,572.7568265642691,0.0,0.7071,0.7071,20.576871268656717,24.617537313432837,141528.20280005882,422.47224716435466,871.8948411184475,0.0,0.7043,0.7043,37.26117723880598,28.49813432835821,130148.27419760052,388.5023110376135,1034.4231330283935,0.0,0.7023,0.7023,43.78759514925373,20.64365671641791,112737.30117757128,336.52925724648145,706.9686189118174,0.0,0.694,0.694,34.277768656716425,21.986940298507463,84350.80359126267,251.79344355600796,521.132157803479,0.0,0.6715,0.6715,25.394029850746257,23.59141791044776,98710.59930326548,294.658505382882,475.06597275731593,0.0,0.7305,0.7305,41.34006343283582,26.50186567164179,176161.18291065734,525.8542773452458,1192.5199202942813,0.0,-0.0,33.685,46.875,144628.8670540253,431.7279613552994,1134.1266244969884,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
21,335,25.01922240641674,11.915109905062724,-1.928647558582834,64.19623407533368,49420.95223880597,0.7093257298591533,49338.09420908622,147.2778931614514,259.81064544208056,0.0,0.7255,0.7255,41.15700559701492,19.78544776119403,89269.70169448009,266.47672147605994,346.5124914897053,0.0,0.6875,0.6875,19.867274253731342,24.71082089552239,83553.57689906447,249.4136623852671,415.74540694130496,0.0,0.7078,0.7078,37.41105970149254,28.759328358208954,67047.48787209272,200.14175484206783,369.9704039511827,0.0,0.697,0.697,42.156367537313436,19.990671641791046,63690.54493017664,190.12102964231835,284.61942289838777,0.0,0.6851,0.6851,39.03415485074627,21.763059701492537,59343.74945672447,177.14552076634172,268.5626777754061,0.0,0.658,0.658,25.284656716417906,24.225746268656717,75669.41231080968,225.87884271883487,352.88401315896624,0.0,0.7178,0.7178,44.69032835820895,27.30410447761194,95953.11912304081,286.4272212628084,530.2739098946856,0.0,-0.0,33.685,46.875,75846.16405975923,226.4064598798783,453.2949300193659,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
22,335,24.216399012257465,10.81232439952744,-2.675654488914732,65.8317782456326,48578.12537313433,0.7167966787914947,42478.55112072735,126.80164513649956,223.4450475358744,0.0,0.7225,0.7225,38.08538246268656,19.80410447761194,79963.73274290508,238.69770968031366,323.72076577087745,0.0,0.6659,0.6659,18.779182835820894,24.80410447761194,72393.77265638643,216.10081389966098,372.9950921093991,0.0,0.7057,0.7057,35.296391791044776,28.51679104477612,48436.03833360045,144.58518905552373,299.86476050376876,0.0,0.6833,0.6833,40.52977798507463,18.57276119402985,53043.90439682647,158.34001312485512,263.7301276244199,0.0,0.6667,0.6667,40.47270895522389,21.744402985074625,55537.63833619864,165.78399503342877,247.27466747168427,0.0,0.6407,0.6407,24.82715858208955,24.225746268656717,68451.1000172875,204.33164184264928,332.4229023572663,0.0,0.6914,0.6914,48.12990111940299,27.975746268656717,73203.3133337052,218.51735323494088,465.5575900834269,0.0,-0.0,33.685,46.875,53628.46315753993,160.08496464937292,383.6039114594593,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
23,335,23.820865864542444,10.237808793902113,-2.7911305897018774,51.105411956596505,47861.09253731343,0.7204047116660908,44551.59313752768,132.98983026127664,234.95713423121103,0.0,0.7239,0.7239,36.17526305970149,20.25186567164179,76650.65156436004,228.80791511749266,302.6676061056759,0.0,0.6695,0.6695,18.83078358208955,25.270522388059703,68655.99781069437,204.9432770468489,358.9848346967362,0.0,0.706,0.706,34.146175373134334,28.64738805970149,42105.31009103683,125.68749280906516,248.1800392961181,0.0,0.6788,0.6788,42.822516791044784,18.55410447761194,50197.364547253586,149.84287924553308,239.89687209561717,0.0,0.6667,0.6667,44.16220149253731,21.03544776119403,51508.8432458913,153.75774103251135,241.6035163125201,0.0,0.6433,0.6433,24.646102611940297,24.41231343283582,65984.84405672981,196.96968375143226,322.8999828330671,0.0,0.6822,0.6822,46.275124999999996,28.479477611940297,62525.41453880179,186.6430284740352,431.0901025984178,0.0,-0.0,33.685,46.875,52472.1104744204,156.63316559528477,350.62896443016507,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
24,335,22.416066617092262,10.18029012962716,-1.1047072814986931,54.77241444034705,47420.24179104478,0.7297039048594224,39410.12515891336,117.64216465347272,221.98197792944492,0.0,0.7246,0.7246,37.11465671641791,20.53171641791045,67677.98957516241,202.02384947809676,292.67341856754035,0.0,0.666,0.666,18.583822761194025,25.736940298507463,55015.796453542665,164.2262580702766,325.5909707727551,0.0,0.7014,0.7014,34.839930970149254,27.938432835820894,35196.4450680872,105.06401512861852,229.74335974585364,0.0,0.6677,0.6677,46.20281156716418,18.16231343283582,40692.19533357966,121.46923980173032,221.39546842437775,0.0,0.6601,0.6601,45.679744402985065,20.513059701492537,44176.89513786827,131.87132876975602,228.6156773278012,0.0,0.6448,0.6448,24.746444029850746,24.095149253731343,57522.8928023192,171.71012776811702,304.7318612645924,0.0,0.6702,0.6702,43.37647014925372,29.132462686567163,52539.64855022466,156.83477179171538,397.29880289892003,0.0,-0.0,33.685,46.875,35532.036290672615,106.06577997215706,292.49805834101454,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
25,335,22.860491047827285,10.28140800840746,-3.221685221100426,54.62729114114978,47380.00597014926,0.7267210810631596,40505.64083423451,120.9123606992075,216.23313672989175,0.0,0.719,0.719,37.083391791044775,20.904850746268657,68562.1765947021,204.66321371552868,300.3036271220022,0.0,0.6667,0.6667,18.518654850746266,25.848880597014926,60336.06447289021,180.10765514295585,340.2815613357165,0.0,0.7002,0.7002,33.16964365671642,27.78917910447761,36950.64072784959,110.3004200831331,239.35702472649268,0.0,0.6592,0.6592,45.88033208955223,18.85261194029851,40494.84878021131,120.88014561257107,212.86655440572392,0.0,0.6583,0.6583,47.33438619402986,20.625,48039.7450269563,143.40222396106358,240.43830635201851,0.0,0.6446,0.6446,24.64085820895522,24.28171641791045,61267.66785102025,182.88856074931417,332.6718646797435,0.0,0.6676,0.6676,45.87001679104478,29.35634328358209,54092.77780979061,161.4709785366884,411.264017002215,0.0,-0.0,33.685,46.875,37619.46717734061,112.2969169472854,298.6981295805606,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
26,335,22.65470818814497,9.623469979939372,-2.522409799792797,47.84865922287961,47176.49552238806,0.7290652751465906,39244.1675980078,117.14676894927702,211.55137860484624,0.0,0.718,0.718,34.983908582089555,21.128731343283583,64329.21587888045,192.0275100862103,284.9363542088539,0.0,0.6615,0.6615,18.764964552238805,25.083955223880597,55521.797729836326,165.73670964130247,324.14082823867295,0.0,0.7001,0.7001,33.923125,28.330223880597014,37130.671283416654,110.83782472661687,240.34173803052155,0.0,0.6622,0.6622,44.58458768656716,18.49813432835821,40581.904052138125,121.14001209593471,212.85309512918985,0.0,0.6562,0.6562,49.106082089552245,20.942164179104477,45676.73593514484,136.3484654780443,233.21201480026258,0.0,0.6457,0.6457,24.587498134328357,24.449626865671643,57728.64180197082,172.32430388648007,320.33930996791656,0.0,0.6666,0.6666,45.61202425373135,29.020522388059703,54444.98870424018,162.52235434101547,393.7191801453516,0.0,-0.0,33.685,46.875,32887.81182713229,98.17257261830534,287.31784474243955,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
27,335,21.874220493763776,9.553740944884323,-5.69,49.25141350001724,47177.82985074627,0.7341898626903506,36948.65782083468,110.29450095771546,203.47131943828222,0.0,0.7222,0.7222,35.202875,21.50186567164179,57879.07298606483,172.77335219720845,266.7571163494799,0.0,0.66,0.66,18.76643843283582,25.17723880597015,47005.13361810648,140.31383169584024,303.3465333080813,0.0,0.7035,0.7035,34.56646828358209,28.06902985074627,32996.63845575966,98.49742822614824,214.2443613862535,0.0,0.6609,0.6609,43.87479664179104,18.684701492537314,35536.689733299616,106.07967084567049,192.2613501151363,0.0,0.6545,0.6545,47.4117145522388,21.07276119402985,41608.63591021869,124.20488331408565,212.43273820212195,0.0,0.642,0.642,24.492046641791045,24.28171641791045,48367.5801328862,144.38083621757076,276.83006546406847,0.0,0.6719,0.6719,45.81470335820895,28.46082089552239,39486.55122249621,117.8703021567051,339.0825414915112,0.0,-0.0,33.685,46.875,27775.083150346225,82.91069597118276,235.140280678461,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
28,335,22.460681765516505,10.131211066541525,-4.617753823098065,48.12748912498492,47410.03283582089,0.7294731586188805,39865.78369360465,119.00233938389448,215.3151277926068,0.0,0.7106,0.7106,33.186182835820894,21.35261194029851,60995.070792440645,182.07483818639,270.72113441557593,0.0,0.6571,0.6571,18.607143656716417,25.23320895522388,58921.70176873661,175.88567692160183,332.6675971607732,0.0,0.6957,0.6957,33.191761194029844,28.236940298507463,39738.20594106436,118.62151027183393,243.17547870312512,0.0,0.6458,0.6458,44.498240671641796,18.51679104477612,37996.06362877621,113.42108545903346,204.31294433734354,0.0,0.6468,0.6468,46.860882462686575,21.03544776119403,48281.794537776106,144.12475981425703,231.58289406380135,0.0,0.6395,0.6395,24.091132462686566,23.777985074626866,58611.526887876964,174.9597817548566,319.8250867654108,0.0,0.662,0.662,45.50407649253732,29.020522388059703,49438.950449462616,147.57895656556005,387.2999630937066,0.0,-0.0,33.685,46.875,38496.86608675872,114.91601816942901,287.607748545788,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
29,335,21.759265234163216,10.11406782856703,-1.647714820622518,56.67171291101419,48201.337313432836,0.7340658077224105,36896.2719918221,110.13812534872268,196.935788654099,0.0,0.7148,0.7148,31.727229477611942,21.222014925373134,54894.67537507857,163.86470261217485,269.5628856503791,0.0,0.6692,0.6692,18.659,25.065298507462686,53552.585642806596,159.8584646053928,334.41463011646886,0.0,0.6984,0.6984,32.48186007462686,28.386194029850746,38954.69156703749,116.28266139414175,240.74872851968405,0.0,0.6587,0.6587,39.455024253731345,18.55410447761194,35577.375153342226,106.20111986072307,227.34529943382466,0.0,0.652,0.652,48.69523134328358,20.792910447761194,43175.989215684895,128.88354989756684,221.60090834919097,0.0,0.6492,0.6492,24.026938432835816,24.113805970149254,51788.49953924289,154.59253593803848,303.7859187865377,0.0,0.6701,0.6701,45.35223694029851,28.628731343283583,42783.0515399288,127.71060161172775,372.1804306369002,0.0,-0.0,33.685,46.875,24266.23405188447,72.43651955786409,239.33419010392979,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
30,335,22.638242083592484,10.227740819961195,-1.6864945631999415,51.98760020492191,48886.36716417911,0.728189743754246,41552.02154039877,124.0358851952202,214.56871672427388,0.0,0.7125,0.7125,31.832820895522378,21.296641791044777,65723.28374216396,196.18890669302672,294.6997892277579,0.0,0.6688,0.6688,18.821182835820895,25.027985074626866,59600.82971046134,177.9129245088398,325.90025247871546,0.0,0.6981,0.6981,32.891184701492534,28.703358208955223,47033.820145288875,140.3994631202653,266.03048586497835,0.0,0.6625,0.6625,37.536714552238806,19.449626865671643,42003.835909415866,125.38458480422646,234.02312113335088,0.0,0.6511,0.6511,51.661914179104485,20.830223880597014,49267.177183549415,147.0662005479087,230.6208402632591,0.0,0.6488,0.6488,24.226115671641782,24.375,59187.068281238244,176.67781576489028,310.4725450325803,0.0,0.6753,0.6753,46.578251865671646,28.311567164179106,51974.26220630045,155.1470513620909,397.67548963966857,0.0,-0.0,33.685,46.875,42847.33410765924,127.90248987360967,311.4711847465469,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
31,335,22.416952048988218,10.324011238246527,-0.11997777337053961,54.12235541001407,49088.15223880597,0.7294871055064146,41448.82981752179,123.72785020155759,206.44344011959495,0.0,0.7206,0.7206,30.483309701492534,21.166044776119403,62761.289875463626,187.34713395660785,276.9196258754402,0.0,0.682,0.682,19.177507462686563,25.494402985074625,57188.57786629612,170.71217273521228,325.6707985043512,0.0,0.7125,0.7125,33.0232723880597,28.815298507462686,45609.09667731036,136.14655724570255,259.96272862100517,0.0,0.6752,0.6752,36.51212313432836,19.972014925373134,39178.415655538105,116.9504944941436,239.22952657505118,0.0,0.6635,0.6635,51.42809701492537,20.401119402985074,50601.23101352257,151.04845078663453,244.57051409111867,0.0,0.6555,0.6555,24.186750000000004,24.244402985074625,54166.01596876506,161.68959990676137,312.2151790969705,0.0,0.6936,0.6936,45.9771604477612,27.75186567164179,50749.46843269002,151.49095054534334,400.56176386363325,0.0,-0.0,33.685,46.875,33760.514221567115,100.77765439273766,293.4432706279469,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
32,335,22.882722887031566,10.369434890925525,-1.7391848058654853,55.67087470381807,49510.68059701493,0.726354388190919,44333.25667749641,132.33807963431764,223.03879178246356,0.0,0.723,0.723,31.20993843283582,20.68097014925373,68621.12143494986,204.8391684625369,280.1809478986726,0.0,0.6868,0.6868,19.29116791044776,25.625,62980.27570313438,188.000822994431,334.0000666091933,0.0,0.7145,0.7145,32.15527611940299,28.684701492537314,47358.989609931494,141.37011823860146,276.0481244073185,0.0,0.6751,0.6751,37.437805970149256,20.009328358208954,40942.052916523404,122.21508333290568,235.05693196826442,0.0,0.6645,0.6645,52.14316977611941,20.270522388059703,50770.42581856572,151.55350990616634,237.7892541799748,0.0,0.6581,0.6581,24.269748134328353,24.132462686567163,55782.756623160036,166.51569141241802,299.603356957081,0.0,0.6941,0.6941,45.16589925373135,27.975746268656717,54566.47235739051,162.88499211161346,406.6277927667878,0.0,-0.0,33.685,46.875,32420.896353161424,96.77879508406396,277.54895515571,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
33,335,23.555483803735118,10.671357096641623,-5.69,55.19107264920128,50133.292537313435,0.7214258940762376,45884.81013460931,136.96958249137109,216.089825231651,0.0,0.7252,0.7252,32.16909888059701,20.625,72988.58320572358,217.87636777827936,294.3821820694414,0.0,0.6858,0.6858,19.198408582089552,25.363805970149254,64884.52970781713,193.6851633069168,338.0583971387943,0.0,0.7158,0.7158,32.35742164179105,28.815298507462686,52753.964457618844,157.47452076901146,280.12970569386005,0.0,0.6794,0.6794,38.452395522388066,20.065298507462686,47922.53484555276,143.05234282254554,261.89504232558426,0.0,0.6664,0.6664,50.599298507462684,20.475746268656717,52598.68289374084,157.01099371265923,240.38050404349408,0.0,0.657,0.657,24.26349626865671,23.98320895522388,57343.039313526,171.17325168216718,303.47104174536673,0.0,0.6988,0.6988,45.425481343283586,27.807835820895523,66662.83727280502,198.99354409792542,441.2974264438497,0.0,-0.0,33.685,46.875,44241.59898457051,132.06447458080748,324.9420160608247,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
34,335,23.588778590852208,9.867393552372436,-3.4927715667458643,50.49732917648533,50347.05970149254,0.7225843601534742,46499.304608756225,138.8038943544962,233.67037804856636,0.0,0.7314,0.7314,35.68060634328358,20.32649253731343,70225.93050252377,209.62964329111574,289.01163421587717,0.0,0.6857,0.6857,19.327723880597016,25.736940298507463,63179.51612995668,188.59557053718413,333.63438216252496,0.0,0.7209,0.7209,32.37983395522389,28.255597014925375,51196.11680018609,152.82422925428685,273.13913230874505,0.0,0.6834,0.6834,38.711830223880604,19.80410447761194,46920.358700394616,140.06077223998392,242.4826056438646,0.0,0.6674,0.6674,46.5701604477612,20.382462686567163,49585.44758824111,148.01626145743617,234.16667551875818,0.0,0.6591,0.6591,24.39499626865671,23.96455223880597,59680.30019799895,178.15014984477298,319.0693213779693,0.0,0.7038,0.7038,42.96990485074627,28.16231343283582,61961.18923998796,184.95877385071032,417.31086789041296,0.0,-0.0,33.685,46.875,40009.99447986691,119.43281934288629,306.1500865478849,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
35,335,24.363907174538564,10.034634584249243,-2.949075040470693,48.42936656942205,51809.4,0.717040896863336,52407.7466782111,156.44103486033165,248.49799680529637,0.0,0.736,0.736,35.952686567164186,20.32649253731343,77535.4680149215,231.44915825349702,292.36047248323723,0.0,0.6878,0.6878,19.275399253731344,25.99813432835821,69126.89790670203,206.34894897522992,327.8611550478899,0.0,0.7217,0.7217,34.45767350746269,27.65858208955224,51719.18961277329,154.38564063514414,246.68641270062426,0.0,0.6783,0.6783,42.849865671641794,19.263059701492537,52313.79275771909,156.1605753961764,250.4220815835798,0.0,0.6701,0.6701,42.86067537313433,20.64365671641791,60403.40648482938,180.30867607411756,260.8775507382487,0.0,0.6637,0.6637,24.362583955223883,23.871268656716417,64250.23838614351,191.7917563765478,325.17110263093105,0.0,0.7055,0.7055,40.36411940298506,28.51679104477612,70801.89185422653,211.3489309081389,433.31156764842785,0.0,-0.0,33.685,46.875,49592.84279871844,148.03833671259235,338.1336505545755,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
36,335,30.457384015064648,41.24826512845091,-1.9618708100777136,541.0434083953338,53650.53731343283,0.6892703926116369,95281.95549562902,284.42374774814635,1305.4682822765435,0.0,0.7372,0.7372,35.74891604477612,20.027985074626866,153132.4529842776,457.1117999530675,1838.294562858531,0.0,0.6872,0.6872,19.502289179104476,26.05410447761194,116251.63664083701,347.01981086817017,861.2080441595882,0.0,0.723,0.723,36.453985074626864,27.71455223880597,101896.33545225317,304.16816552911394,1250.9530488677665,0.0,0.6737,0.6737,46.94111753731344,19.31902985074627,97790.09825064347,291.9107410466969,1320.0485428279312,0.0,0.6683,0.6683,43.301184701492545,20.270522388059703,101038.71303525165,301.6080986126915,1035.4020887252507,0.0,0.6697,0.6697,24.55767537313433,23.61007462686567,128589.19380806843,383.84833972557743,1295.959642186743,0.0,0.7047,0.7047,36.75903731343283,29.03917910447761,172852.76447016632,515.9784014034816,1956.5734886739249,0.0,-0.0,33.685,46.875,145425.79741203634,434.10685794637715,1936.2637374849435,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
37,335,34.09461479318502,43.38792045151584,-4.436705988692813,542.83,55085.45671641791,0.6615699222457628,118585.75111416887,353.98731675871306,1345.3871248799267,0.0,0.7399,0.7399,39.60208768656716,19.972014925373134,179117.1552384091,534.6780753385345,1872.583951811654,0.0,0.7117,0.7117,20.128955223880595,25.699626865671643,153993.50808942103,459.6821136997643,993.3068975614235,0.0,0.7286,0.7286,36.753776119402986,27.24813432835821,149754.1112688467,447.0271978174528,1425.0947311318791,0.0,0.6911,0.6911,44.65254104477612,20.17723880597015,132748.0146513094,396.2627303024161,1380.921028999769,0.0,0.6983,0.6983,39.02137686567165,20.811567164179106,127201.73576769506,379.7066739334181,1102.4802639493269,0.0,0.6912,0.6912,26.36718656716418,23.125,151561.86574012975,452.42347982128285,1336.56660762758,0.0,0.725,0.725,36.79760074626866,28.292910447761194,226015.40070348233,674.6728379208428,2068.4854315518896,0.0,-0.0,33.685,46.875,194917.39233276004,581.8429621873433,2008.165741896783,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
38,335,36.839887849369696,43.83371697454324,-5.69,541.5244760671126,56169.45671641791,0.6405665965459546,134842.5798854671,402.51516383721525,1352.8819065838554,0.0,0.7378,0.7378,40.23465111940298,20.25186567164179,200129.8750022712,597.4026119470782,1888.8655073429466,0.0,0.7231,0.7231,20.81434141791045,25.065298507462686,179268.08556809358,535.1286136361002,1041.5491775061198,0.0,0.7269,0.7269,36.056968283582094,27.453358208955223,184387.75027521403,550.4111948513852,1490.1802850659806,0.0,0.7015,0.7015,41.170261194029855,21.05410447761194,157611.05075222944,470.4807485141177,1393.3198616265988,0.0,0.7118,0.7118,37.853490671641794,21.09141791044776,147757.33594783017,441.06667447113483,1138.2264503359195,0.0,0.698,0.698,27.234899253731342,23.03171641791045,170129.83050932223,507.85024032633504,1356.7963183625684,0.0,0.7367,0.7367,36.74639552238806,27.24813432835821,273075.8624141245,815.1518281018641,2102.6673570557705,0.0,-0.0,33.685,46.875,218400.27622134474,651.9411230487902,2028.1283321852636,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
39,335,37.120639220641756,43.19474929698496,-4.295682890552369,532.761738527109,56619.99701492537,0.6379960381013057,136348.96197857446,407.0118268017148,1346.7624120736928,0.0,0.7365,0.7365,42.36213805970149,19.953358208955223,202258.39178639784,603.7563933922323,1865.5957141628382,0.0,0.7259,0.7259,21.56746268656716,25.19589552238806,183193.5205127215,546.8463298887209,1025.9566756843562,0.0,0.7249,0.7249,37.81419776119404,27.416044776119403,190713.7374825146,569.2947387537749,1462.3576271249387,0.0,0.7112,0.7112,41.12823507462686,21.669776119402986,158731.03572404958,473.8239872359689,1366.4893027928304,0.0,0.713,0.713,35.74546082089552,21.166044776119403,151336.15099783,451.74970447113435,1124.5435786433666,0.0,0.6977,0.6977,27.509421641791043,23.013059701492537,168233.31124132324,502.1889887800694,1344.578674984349,0.0,0.7472,0.7472,34.41565858208955,26.14738805970149,276546.54516695376,825.5120751252351,2076.1793749722406,0.0,-0.0,33.685,46.875,228251.08893651897,681.3465341388626,2003.0173638348986,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
