base_profile_id,deviation_profile_id,agent_id,from_policy_id,to_policy_id,from_policy_kind,to_policy_kind,gain_mean,gain_se,gain_lcb,epsilon,decision_rule,is_profitable
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,1,learned_agent_1,learned_agent_1__quantity_up_1,learned,perturbation,13489.069238838572,12.089302115217313,13465.374206692746,0.0,conservative,True
a0:cost_plus_agent_0|a1:learned_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,1,learned_agent_1,learned_agent_1__quantity_down_1,learned,perturbation,-13194.324736171387,12.264458715615373,-13218.363075253994,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0|a1:cost_plus_agent_1,0,cost_plus_agent_0,learned_agent_0,baseline,learned,-90899.59843464402,181.19101591404768,-91254.73282583556,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:hist_quantile_agent_0|a1:cost_plus_agent_1,0,cost_plus_agent_0,hist_quantile_agent_0,baseline,baseline,-69073.82475730045,109.48417076805056,-69288.41373200582,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,0,cost_plus_agent_0,learned_agent_0__price_up_1,baseline,perturbation,-102991.12819564177,141.02786584196045,-103267.542812692,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,0,cost_plus_agent_0,learned_agent_0__price_down_1,baseline,perturbation,-76449.08324385405,114.09712693030282,-76672.71361263745,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,0,cost_plus_agent_0,learned_agent_0__quantity_up_1,baseline,perturbation,-76892.71911581248,189.82353989106772,-77264.77325399897,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,0,cost_plus_agent_0,learned_agent_0__quantity_down_1,baseline,perturbation,-105282.9475559733,171.35175714414402,-105618.79699997582,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1,1,cost_plus_agent_1,learned_agent_1,baseline,learned,-98958.63083211453,142.23962379188433,-99237.42049474662,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,1,cost_plus_agent_1,hist_quantile_agent_1,baseline,baseline,-69038.19634988636,107.67664419668313,-69249.24257251187,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,1,cost_plus_agent_1,learned_agent_1__price_up_1,baseline,perturbation,-111486.74336383675,122.12969114220846,-111726.11755847548,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,1,cost_plus_agent_1,learned_agent_1__price_down_1,baseline,perturbation,-90702.97306672942,126.69590001000321,-90951.29703074903,0.0,conservative,False
a0:cost_plus_agent_0|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,1,cost_plus_agent_1,learned_agent_1__quantity_up_1,baseline,perturbation,-85469.56159327597,148.3358303260343,-85760.299820715,0.0,conservative,False
